0 1 2 3 4 5 6 7 8 9 10 11 12 13 14 15 16 17 18 19 20 21 22 23 24 25 26 27 28 29 30 31 32 33 34 35 36 37 38 39 40 41 42 43 44 45 46 47 48 49 
42 35 1 31 38 47 48 11 3 19 2 41 37 20 25 0 46 49 30 7 13 40 9 29 6 12 33 17 21 16 18 8 4 27 28 26 39 36 23 43 22 24 15 5 14 34 45 32 44 10 
32 21 36 11 8 28 27 18 37 20 0 43 45 33 38 9 47 15 2 3 34 42 39 5 12 10 49 41 30 48 14 23 25 40 17 26 13 46 16 4 19 22 35 44 24 1 31 6 29 7 
4 14 5 49 0 23 18 22 10 3 1 47 7 29 48 33 17 6 26 36 11 13 38 41 21 28 9 25 2 24 40 46 8 16 32 27 39 37 15 35 19 34 31 45 43 44 12 42 30 20 
0 9 37 1 17 32 13 22 36 45 2 7 10 39 21 27 3 33 40 23 6 35 43 42 24 16 30 12 46 38 11 4 41 49 8 31 26 19 5 48 47 34 28 18 14 44 29 15 25 20 
0 27 35 48 4 46 38 28 14 41 29 12 1 19 32 24 21 8 13 49 20 39 40 23 9 25 16 43 7 18 5 30 31 47 26 11 36 15 42 45 37 3 10 6 33 17 34 2 22 44 
0 21 19 38 4 10 49 3 6 30 22 8 40 2 7 39 33 17 45 28 27 35 47 1 12 15 31 18 41 11 48 32 42 36 37 29 24 13 26 44 20 43 34 25 5 16 23 14 46 9 
34 28 29 31 12 14 44 24 35 33 30 25 6 19 48 17 0 11 32 7 43 4 21 10 26 9 22 13 20 46 23 5 27 18 41 37 15 39 40 45 3 49 38 42 1 2 36 47 8 16 
0 25 1 48 19 10 41 9 29 37 26 34 39 49 38 47 11 4 44 31 32 35 13 22 2 23 3 17 15 46 21 14 30 28 24 36 5 43 7 45 42 8 40 18 33 6 20 16 27 12 
29 12 31 30 15 8 7 35 48 28 25 34 5 27 16 37 47 42 6 14 22 46 17 21 32 4 23 18 38 0 36 45 40 20 24 39 19 43 10 1 3 2 11 13 41 33 49 9 44 26 
29 48 27 17 13 26 15 0 37 25 2 33 32 1 3 20 44 41 34 47 22 24 40 10 12 36 21 28 43 7 16 31 11 8 46 30 49 9 5 45 42 4 18 38 14 39 6 23 19 35 
0 13 3 38 46 12 37 36 8 5 2 49 1 41 20 14 48 31 11 7 47 45 43 21 30 24 27 4 19 9 26 25 40 29 33 42 15 34 39 10 18 35 32 6 17 23 44 22 16 28 
0 17 43 25 44 31 26 39 13 3 8 28 16 23 14 22 5 36 10 34 2 7 6 45 38 12 30 40 1 48 4 11 29 27 46 19 18 49 35 9 32 33 21 24 47 42 41 20 37 15 
30 39 0 40 47 22 32 37 2 13 19 41 25 26 7 11 31 4 27 49 29 21 23 10 20 44 46 24 45 38 33 6 36 12 3 9 48 16 17 18 5 34 1 42 15 28 35 14 43 8 
44 35 45 1 41 14 37 5 17 8 12 25 34 11 4 9 32 42 15 10 7 27 49 38 0 48 3 24 20 6 18 33 2 46 28 21 22 19 16 26 31 47 30 40 23 36 13 29 39 43 
0 42 2 34 47 3 37 5 22 38 39 36 32 24 15 17 16 27 35 44 21 11 46 8 31 33 41 14 20 49 40 18 12 25 7 13 48 26 9 30 43 6 4 45 10 28 23 29 1 19 
16 21 42 33 4 5 37 8 41 17 11 2 39 28 22 38 18 24 48 19 0 35 7 20 6 46 15 40 13 43 27 23 45 3 32 12 10 47 26 44 25 9 34 36 1 14 49 30 31 29 
0 41 2 32 38 27 47 12 36 18 22 26 21 31 46 8 11 40 39 49 15 1 48 33 43 5 6 44 35 10 9 34 20 13 19 30 16 3 25 37 29 45 23 24 14 4 28 17 7 42 
41 16 15 33 18 7 21 23 42 31 3 9 30 12 40 17 1 10 49 20 2 45 13 44 5 48 35 22 25 46 36 28 43 38 32 34 39 11 24 19 27 8 0 26 6 37 29 47 4 14 
33 41 23 24 34 32 27 48 11 49 5 15 12 43 47 44 38 20 1 28 42 25 40 2 29 35 8 26 18 17 36 14 3 0 21 22 46 37 9 16 10 45 4 39 13 31 6 7 30 19 
48 20 21 6 37 31 12 9 15 36 47 46 33 42 24 34 5 17 40 19 14 7 11 45 1 22 28 0 8 4 2 25 23 16 13 39 43 32 41 18 49 27 26 30 29 44 10 3 38 35 
33 3 2 0 8 43 40 25 6 22 38 35 23 4 11 13 29 31 5 15 28 39 9 1 17 12 46 47 44 27 45 18 24 21 34 26 32 36 14 30 41 37 19 7 10 48 42 49 20 16 
0 23 10 29 15 44 41 2 49 28 11 38 33 1 39 37 19 8 13 25 34 7 30 32 48 17 6 31 4 35 16 22 5 9 20 12 45 36 21 24 14 47 18 46 27 43 40 42 26 3 
4 30 2 41 46 24 11 5 18 22 13 45 9 42 1 12 49 32 31 3 34 27 25 0 47 8 44 43 19 21 26 14 20 6 37 7 10 40 39 33 48 38 15 16 36 28 29 35 17 23 
45 49 12 25 1 22 13 29 21 6 23 3 19 15 47 5 46 14 18 16 38 37 33 8 20 9 36 32 31 48 30 24 27 35 11 44 39 4 10 34 42 26 40 28 41 0 43 2 17 7 
45 17 16 9 6 47 30 18 46 20 31 27 21 29 22 12 4 11 1 23 7 34 26 24 48 25 32 33 19 38 15 3 10 14 40 39 28 8 49 0 35 43 42 13 44 41 5 2 36 37 
45 10 19 48 49 6 31 12 17 28 34 33 24 9 43 47 2 7 21 38 4 41 40 8 0 23 30 32 39 11 26 35 42 18 29 14 3 16 5 37 13 1 36 20 22 44 46 25 27 15 
22 35 47 20 23 27 11 25 48 0 15 3 17 42 37 43 30 5 32 6 41 2 40 18 14 9 38 29 10 7 19 24 21 16 13 33 8 28 1 44 12 26 45 4 36 31 49 34 46 39 
5 7 17 31 25 49 26 12 18 28 1 14 48 15 11 34 21 33 40 9 37 0 8 24 19 38 22 6 23 44 29 39 42 32 3 35 47 43 41 30 36 10 2 45 27 13 4 20 46 16 
0 14 26 49 24 3 44 35 10 1 2 8 32 46 22 16 7 30 6 37 17 18 27 23 43 40 21 48 29 13 9 42 36 4 19 33 31 25 28 20 39 11 38 41 15 5 34 12 47 45 
25 31 6 3 30 26 9 4 1 29 8 43 16 47 38 19 7 10 37 5 2 40 42 32 33 0 35 13 17 44 28 15 22 23 41 36 45 18 34 27 14 21 12 20 48 24 46 49 39 11 
41 19 38 6 4 34 25 21 10 37 30 27 5 39 31 9 15 36 17 24 47 8 1 18 23 48 44 42 11 12 7 33 40 16 49 46 29 35 3 14 28 0 2 20 13 43 32 26 45 22 
38 21 16 47 10 42 35 36 40 48 17 2 29 32 8 22 11 49 45 41 6 18 24 3 23 20 34 12 13 19 37 46 44 7 4 39 1 26 9 28 25 30 14 43 27 5 33 31 15 0 
15 10 0 38 48 17 7 34 2 13 16 1 44 4 42 49 24 18 33 21 39 47 20 3 46 45 11 5 36 41 40 6 22 9 27 25 28 14 19 31 30 35 26 43 8 37 23 32 29 12 
46 14 39 48 32 0 10 25 9 23 37 26 43 1 19 31 12 7 44 27 29 38 4 13 35 17 11 45 49 28 40 2 36 8 18 22 16 3 41 24 15 30 6 21 33 42 5 47 34 20 
0 17 18 8 37 29 47 5 3 41 28 27 36 33 34 15 20 31 2 22 43 49 46 6 24 12 14 16 23 30 35 44 26 1 45 10 25 40 9 19 7 11 4 42 13 32 48 39 38 21 
40 5 31 19 35 47 23 39 24 0 34 21 46 37 38 20 18 14 6 12 29 17 4 36 3 30 48 32 15 1 49 45 25 8 41 9 22 27 16 26 28 7 33 13 2 11 44 43 42 10 
0 18 34 46 37 38 32 12 40 44 6 41 11 28 2 3 17 14 43 30 4 20 25 16 8 49 45 1 31 13 9 15 35 7 48 23 21 10 22 29 24 27 19 47 5 33 36 26 39 42 
42 15 10 23 1 44 47 25 6 11 24 41 12 38 0 21 5 8 28 17 45 16 14 36 48 19 20 30 26 2 37 4 18 43 46 9 40 49 32 27 29 3 39 13 31 22 33 35 7 34 
21 8 13 10 30 3 14 19 44 16 36 6 25 24 26 17 46 31 23 33 32 29 15 9 11 39 43 2 20 41 40 1 48 27 22 37 12 28 45 38 42 0 18 47 35 49 7 4 5 34 
26 20 15 41 33 16 14 36 47 11 5 44 46 25 22 30 34 4 35 2 32 48 28 43 7 12 9 8 3 0 27 24 29 18 17 10 13 23 39 31 1 40 49 38 42 19 6 21 37 45 
41 23 39 30 35 32 28 33 11 26 12 34 38 4 47 15 5 49 16 43 7 19 22 42 21 29 44 6 36 24 37 48 1 40 8 2 20 46 17 27 25 0 13 31 14 45 3 10 18 9 
0 8 41 1 31 5 48 32 49 40 3 14 16 22 34 2 10 24 36 21 4 37 13 19 26 28 35 23 29 15 30 27 47 46 18 12 17 39 11 38 6 20 43 44 42 7 45 25 33 9 
48 35 9 23 41 1 30 38 32 11 26 2 37 5 12 29 36 21 15 13 19 25 16 49 43 22 0 18 45 34 39 8 31 27 46 33 24 7 14 3 4 6 44 28 10 40 42 17 47 20 
2 28 34 12 0 42 23 9 11 49 6 19 38 44 40 39 22 4 1 10 14 7 24 18 46 17 20 16 36 8 21 30 13 27 26 33 45 48 37 15 25 31 32 5 43 35 41 29 47 3 
0 25 33 7 24 48 39 3 12 22 27 16 1 45 20 34 40 10 47 26 35 5 17 21 6 11 23 8 43 37 44 30 19 15 4 32 42 36 28 9 2 41 14 46 49 13 29 18 38 31 
33 13 42 39 28 26 49 40 18 44 0 1 7 6 10 19 43 31 35 12 25 4 46 2 30 5 11 47 21 41 45 22 29 9 36 3 15 27 20 16 34 48 8 38 32 37 23 17 24 14 
0 2 12 7 3 6 26 49 37 5 34 24 25 45 1 9 43 23 14 10 4 18 20 42 46 38 8 44 16 35 30 19 41 27 48 39 36 31 21 32 29 47 13 28 22 33 17 40 15 11 
0 7 14 35 2 25 29 20 41 37 11 28 3 47 9 5 46 10 31 12 24 48 16 4 1 23 42 38 26 18 34 22 44 32 33 8 21 19 45 40 13 39 17 43 15 49 36 27 6 30 
20 13 34 3 43 37 5 31 18 46 15 12 45 23 48 41 28 1 44 24 49 47 35 8 29 4 30 26 2 16 9 19 40 22 14 7 42 39 25 32 27 11 17 6 21 38 33 36 10 0 
18 9 43 47 49 42 0 24 32 2 39 25 5 10 13 19 20 23 35 11 31 34 29 12 21 1 38 36 37 22 26 15 30 4 28 17 3 16 48 40 41 7 46 44 6 33 14 8 45 27 
30 14 17 36 45 25 0 41 4 32 35 39 22 38 40 33 29 19 15 3 18 44 28 5 8 6 2 9 11 37 10 26 21 48 12 46 31 7 43 24 13 16 20 47 34 1 27 49 23 42 
49 3 14 1 19 13 29 43 26 38 48 42 32 12 47 34 9 41 36 15 22 6 0 10 40 16 33 18 5 7 20 28 23 27 45 25 21 35 46 30 24 37 2 8 4 11 44 17 31 39 
0 25 13 31 19 37 3 45 14 24 39 27 43 4 33 41 6 44 28 29 11 48 17 42 20 5 32 46 7 12 8 26 49 34 47 15 40 2 21 23 22 35 16 38 9 10 1 18 36 30 
20 11 23 0 46 16 3 30 28 27 6 44 38 49 40 35 24 48 1 29 37 8 26 33 15 21 9 2 12 25 34 42 19 45 43 4 32 47 22 31 10 18 39 7 41 13 36 5 14 17 
0 22 41 18 44 45 4 2 7 11 8 37 38 25 14 47 19 34 27 5 43 28 26 36 15 17 31 12 3 46 49 1 48 32 33 29 35 39 6 16 21 9 20 30 40 10 13 24 42 23 
0 12 7 2 26 30 42 19 37 34 14 47 18 24 15 6 25 3 4 5 29 17 13 28 23 38 22 44 46 11 10 45 16 43 8 20 1 35 31 36 9 41 39 49 40 33 32 27 21 48 
19 31 7 33 1 17 45 34 18 47 20 41 9 22 2 6 38 3 23 10 29 8 12 32 16 21 11 5 27 0 46 44 4 36 35 48 30 39 14 15 43 25 28 40 49 42 37 24 13 26 
31 9 48 19 27 43 13 3 29 24 33 17 11 44 12 14 49 1 6 42 26 8 25 30 45 5 23 10 34 21 0 41 40 2 28 38 22 37 16 35 46 18 39 7 47 4 36 20 15 32 
13 35 32 12 0 21 26 1 15 2 20 45 23 47 14 4 24 36 33 28 6 44 7 5 8 38 11 34 16 19 27 49 18 30 46 9 29 17 22 37 42 40 10 41 39 25 3 31 48 43 
0 10 48 49 46 27 16 8 13 12 23 6 39 2 9 1 11 42 37 36 44 19 29 18 3 24 14 21 35 25 20 28 30 31 45 43 4 17 34 40 26 32 38 5 22 7 41 47 33 15 
0 10 6 8 21 33 5 31 35 49 32 14 17 16 3 30 25 47 26 40 4 42 41 43 9 12 19 22 27 34 39 18 45 15 38 13 11 2 20 24 1 28 36 44 46 29 48 7 23 37 
0 2 5 22 39 38 3 14 42 31 40 1 6 30 26 13 15 23 18 32 25 7 4 41 9 12 20 27 43 44 24 21 46 10 34 49 33 17 37 11 48 29 45 19 35 8 28 36 47 16 
0 31 30 14 22 6 18 13 1 8 7 3 37 9 35 43 5 19 46 10 48 23 27 4 32 20 12 41 49 33 15 44 2 47 45 28 34 39 24 38 21 29 16 40 11 25 42 36 17 26 
8 26 22 15 34 0 29 46 14 19 16 12 37 47 44 33 7 32 2 48 10 20 24 27 43 28 11 49 17 5 41 42 21 18 1 13 6 4 30 9 31 25 39 40 36 23 45 38 35 3 
31 19 28 39 23 17 4 3 0 24 32 25 10 9 26 47 1 2 5 15 16 29 12 49 42 7 13 45 41 46 18 8 14 38 30 27 48 40 43 35 37 22 34 11 33 20 36 44 21 6 
48 34 37 4 3 23 6 26 10 42 28 36 9 30 40 49 12 25 21 35 27 17 0 20 1 5 19 47 13 38 31 45 41 44 32 39 8 7 16 11 46 18 15 24 43 14 2 33 29 22 
0 27 40 13 37 46 5 33 19 21 44 4 48 39 15 45 11 20 36 24 30 3 14 1 7 49 9 25 41 17 34 16 31 10 43 29 18 8 28 42 38 2 35 32 23 26 22 12 6 47 
0 45 18 13 34 23 32 48 33 43 42 14 21 10 47 28 39 49 46 2 5 6 36 11 38 16 41 9 26 4 25 31 12 15 37 3 20 1 19 30 8 29 7 40 27 44 22 35 24 17 
42 1 28 25 2 3 38 16 4 13 35 45 0 23 46 18 15 27 11 48 33 7 6 24 32 36 8 12 9 39 10 14 19 41 5 47 20 37 17 22 43 29 21 34 26 40 49 44 31 30 
22 30 40 23 47 39 31 43 36 10 32 9 2 0 29 3 28 15 26 21 1 11 8 45 42 37 44 33 20 4 12 13 24 35 5 25 6 41 34 48 38 14 19 17 49 46 27 16 18 7 
23 3 32 2 0 26 7 42 18 31 41 10 49 27 30 13 34 28 20 37 38 47 21 48 14 40 46 12 35 36 11 5 22 9 1 45 4 29 8 24 16 25 17 33 43 44 6 39 19 15 
9 28 25 2 29 35 17 38 0 46 42 19 45 10 39 1 20 7 8 43 37 30 4 31 14 47 11 49 44 27 48 21 41 26 24 22 40 23 18 13 34 6 33 36 12 3 16 32 15 5 
4 10 0 6 2 23 5 40 42 43 18 22 30 36 32 12 7 11 9 21 19 3 33 48 26 1 45 38 37 8 27 49 13 44 31 17 41 25 20 35 47 28 16 39 29 46 34 15 14 24 
19 23 27 33 5 36 25 21 12 32 31 38 26 4 7 11 13 2 0 44 1 22 24 3 47 30 29 43 42 20 45 17 37 49 10 35 14 6 18 8 28 40 34 41 46 39 48 9 15 16 
0 31 41 19 35 21 23 33 37 44 29 47 45 7 12 25 36 18 14 13 32 20 8 6 43 11 26 3 38 42 39 9 22 46 34 49 30 5 48 17 10 2 40 15 4 27 28 1 16 24 
0 16 31 34 18 45 47 44 7 1 35 36 25 39 24 40 3 19 6 14 9 37 46 49 20 26 15 22 13 30 28 5 2 21 10 17 33 41 11 48 4 23 32 12 27 38 43 42 8 29 
0 9 23 47 34 46 10 5 30 16 1 14 24 2 48 21 3 33 43 6 8 20 32 15 49 11 18 28 41 4 42 38 17 13 45 7 22 26 12 27 40 29 19 37 35 36 31 44 25 39 
40 33 18 49 8 31 7 28 12 43 20 25 46 16 35 41 29 39 30 11 27 5 19 36 47 44 13 14 2 15 6 48 23 10 21 24 9 34 17 22 0 37 4 3 32 1 26 45 38 42 
43 1 14 27 2 18 29 46 24 12 28 30 22 38 45 7 17 25 4 48 8 39 31 13 42 0 9 33 37 6 32 3 5 11 16 23 36 19 49 34 21 47 41 20 26 15 35 10 44 40 
45 43 37 28 14 22 18 44 34 41 0 27 16 29 48 13 35 42 15 7 40 4 11 25 26 20 21 24 2 47 23 38 30 46 3 9 32 10 12 39 6 5 1 49 33 36 17 8 31 19 
0 23 32 33 20 47 45 49 12 34 6 15 30 44 48 35 19 3 37 11 13 43 21 5 36 46 22 14 7 17 28 1 29 24 26 42 18 9 39 41 31 40 38 2 16 10 8 4 25 27 
48 43 10 44 6 8 0 18 34 2 31 33 1 32 38 49 24 5 14 17 16 3 35 15 22 19 25 41 12 37 9 28 29 45 30 20 46 47 23 4 7 40 11 27 36 21 42 13 39 26 
27 21 32 11 30 42 38 0 13 28 2 20 8 26 47 3 39 33 29 15 45 6 5 12 37 41 46 7 31 22 48 23 49 17 24 1 34 14 9 36 25 10 40 43 44 18 19 35 16 4 
0 35 40 34 24 29 2 6 1 28 49 41 5 4 30 13 17 22 37 8 9 15 47 14 33 11 19 38 26 46 36 10 18 25 27 3 20 7 45 43 21 23 12 32 44 48 31 42 16 39 
49 0 10 17 20 14 43 48 46 4 19 37 42 8 38 36 6 33 9 32 3 25 26 41 15 30 29 23 28 11 21 18 5 27 31 44 2 34 40 35 13 12 7 45 22 1 24 16 39 47 
26 29 42 48 37 22 16 40 5 7 38 34 17 39 43 49 24 1 20 13 31 45 47 33 19 32 0 41 14 9 8 10 3 15 44 12 46 18 27 11 6 25 21 36 23 30 35 28 4 2 
28 46 0 47 26 42 24 14 32 5 18 27 8 10 38 7 15 33 21 6 2 20 12 13 48 37 45 19 9 11 23 30 16 49 44 25 34 43 31 22 4 17 41 40 3 39 36 29 35 1 
0 38 42 3 39 48 27 13 32 20 15 4 31 23 7 19 40 8 49 18 11 14 16 2 33 34 24 43 17 45 30 6 21 44 10 47 5 9 1 46 22 36 25 41 35 26 29 37 28 12 
0 40 7 16 44 15 36 45 11 2 38 10 39 42 12 17 21 37 31 9 43 28 33 35 14 49 47 23 29 18 1 30 13 19 24 48 32 26 6 8 20 4 22 41 3 34 25 5 27 46 
0 36 23 9 5 21 27 2 32 40 48 8 24 42 17 34 49 15 20 41 46 11 38 1 13 39 16 33 7 31 14 12 6 3 19 45 30 4 35 25 18 29 22 10 44 26 37 43 28 47 
10 46 13 16 34 8 30 31 1 4 42 20 3 39 28 26 48 2 11 25 5 47 14 44 32 0 36 6 12 15 27 17 40 9 22 18 21 38 33 7 29 35 19 49 37 23 24 41 45 43 
0 7 21 6 18 28 36 43 3 25 42 31 45 13 22 47 1 37 11 30 5 24 16 41 20 29 48 46 2 9 38 4 19 14 32 33 10 23 34 49 17 39 15 35 8 40 26 44 27 12 
0 5 3 7 15 22 12 2 39 45 31 10 40 6 19 24 4 13 43 23 9 14 36 1 29 26 27 42 33 44 41 16 20 30 25 46 17 34 49 37 8 35 47 21 38 32 11 48 18 28 
7 45 6 35 42 17 8 37 48 2 5 32 13 1 22 15 20 46 43 39 9 44 3 24 0 19 21 11 26 41 14 28 18 31 33 49 29 40 30 34 23 12 27 10 16 38 36 25 47 4 
12 14 44 31 6 22 36 35 8 38 7 10 49 9 43 21 29 18 34 16 2 47 25 3 48 30 13 33 23 19 20 40 5 46 27 0 15 24 26 42 32 11 45 28 41 39 1 37 4 17 
0 8 18 21 35 32 25 11 26 41 13 27 3 28 44 36 16 12 14 2 30 9 5 29 7 49 10 47 24 40 15 48 45 20 17 1 22 46 6 33 43 39 23 37 31 38 4 19 42 34 
34 7 49 20 15 38 24 27 17 29 41 8 26 39 36 23 46 30 28 13 33 42 11 25 35 10 19 0 45 40 16 2 14 22 18 43 3 6 21 4 37 31 9 32 12 47 1 44 48 5 
0 1 5 43 6 40 3 16 41 21 15 2 20 18 37 10 33 45 9 7 31 23 47 13 4 27 30 19 11 42 26 17 29 44 28 46 48 12 32 24 35 34 38 8 25 14 39 22 49 36 
47 25 40 49 45 31 2 34 28 46 39 7 48 35 3 29 36 42 22 10 38 21 27 24 1 16 14 15 41 37 8 0 12 11 19 23 32 30 18 26 9 6 20 43 17 33 5 4 13 44 
46 12 20 15 6 26 29 45 0 41 31 48 19 9 4 42 1 27 43 5 17 39 14 11 13 47 18 25 3 7 28 40 38 34 23 2 32 24 33 22 37 30 16 10 21 35 8 36 49 44 
28 14 10 41 18 34 1 2 12 20 15 21 5 35 0 48 8 38 6 11 7 22 40 31 36 29 23 9 44 17 16 3 47 43 49 32 26 27 24 42 37 45 19 39 46 33 25 30 13 4 
47 8 34 39 18 21 45 2 10 4 37 35 25 33 3 11 1 46 22 0 6 41 5 12 38 7 36 28 29 20 23 24 48 49 27 13 19 43 26 42 44 16 15 17 32 9 40 31 30 14 
42 48 0 34 1 4 17 38 47 24 9 13 28 5 37 8 2 39 6 41 7 45 10 20 3 15 12 44 11 49 36 43 27 23 29 16 19 21 32 46 31 40 35 14 26 18 22 33 25 30 
0 25 40 7 11 4 28 46 22 26 3 33 6 35 36 13 14 37 5 48 17 16 21 10 15 20 24 38 29 12 42 18 41 31 34 2 39 9 23 27 49 44 43 1 8 45 30 47 19 32 
0 32 24 2 19 9 8 26 48 25 5 21 4 12 41 10 38 35 13 31 30 33 34 14 18 6 49 1 43 27 44 46 45 7 42 37 28 20 23 15 22 29 39 11 3 16 36 47 40 17 
16 34 32 48 29 23 49 7 10 17 6 35 44 4 27 46 40 43 39 24 28 2 36 26 3 31 30 11 42 38 15 19 18 22 47 9 1 41 14 37 8 12 45 20 25 33 13 21 5 0 
17 28 6 44 14 29 35 19 24 2 31 49 10 5 46 11 12 0 41 8 36 13 33 16 37 38 48 34 25 27 47 23 3 18 26 32 39 45 20 42 4 15 21 30 7 9 40 22 1 43 
18 25 29 38 39 47 33 27 1 11 45 10 36 31 44 13 16 14 0 46 15 49 21 9 23 42 43 19 30 48 24 22 40 6 20 17 34 32 41 3 37 28 2 35 26 12 7 5 8 4 
41 36 6 12 15 2 30 39 0 22 29 8 42 17 47 49 45 20 25 24 46 27 13 16 43 34 14 33 4 26 5 37 35 28 1 48 32 31 9 7 3 11 38 10 21 18 40 44 23 19 
23 41 21 36 3 15 20 30 18 27 37 49 17 8 9 43 38 16 46 33 19 39 0 28 11 7 25 13 22 47 48 40 12 31 44 1 14 29 24 32 35 45 42 6 4 26 2 34 10 5 
41 11 6 40 18 7 39 17 46 38 30 36 32 9 31 1 15 8 12 4 28 33 47 13 49 14 25 34 35 43 16 22 26 23 48 21 5 27 20 45 44 0 42 10 37 3 19 24 2 29 
12 36 23 2 45 17 29 19 47 10 42 7 46 25 20 28 1 31 21 4 11 49 32 35 5 22 41 13 14 40 43 8 34 39 15 37 44 9 38 30 33 27 6 16 26 24 0 18 3 48 
0 5 11 23 42 28 40 2 10 21 12 48 36 7 25 8 31 3 43 9 26 1 6 15 27 17 13 38 44 30 46 20 19 29 47 39 16 49 41 24 34 14 22 37 33 4 45 32 18 35 
41 31 7 13 10 38 14 3 30 44 47 4 18 32 0 23 1 40 39 45 12 33 46 43 21 37 11 16 27 49 36 48 17 6 35 19 5 26 9 25 20 22 15 24 29 2 28 42 8 34 
0 38 14 19 7 33 15 47 24 22 32 44 5 18 10 46 17 8 4 40 39 29 20 30 13 36 27 41 16 43 6 45 37 12 34 2 35 25 21 42 28 26 49 3 9 1 31 48 23 11 
45 27 16 19 14 5 21 48 8 35 49 0 12 30 13 23 1 26 47 11 18 46 42 22 38 7 25 34 36 4 32 10 15 29 2 28 17 20 24 33 37 31 9 39 44 43 41 6 3 40 
42 22 28 14 36 34 31 6 25 17 30 10 19 35 21 5 38 29 46 44 7 4 16 15 49 24 32 23 45 3 20 9 8 27 12 26 1 18 47 11 41 43 0 13 39 40 37 2 33 48 
0 6 18 30 3 36 14 7 38 31 44 24 5 9 45 19 46 27 12 1 35 10 25 23 2 21 37 47 11 48 49 15 28 13 20 33 32 26 22 34 41 39 40 29 4 43 17 16 8 42 
41 28 22 34 44 43 0 6 23 48 35 30 11 12 3 37 5 26 46 17 9 49 18 21 31 47 24 19 29 15 20 8 27 25 39 7 45 16 10 32 14 33 42 1 36 13 4 40 38 2 
29 6 28 22 0 14 35 17 32 4 2 47 48 36 26 46 9 13 25 12 11 44 38 1 19 24 16 41 49 45 42 33 39 21 10 8 34 27 23 15 30 18 40 31 20 37 7 3 5 43 
28 38 13 0 24 42 7 3 32 49 34 12 41 11 39 18 8 6 47 10 35 9 21 2 1 29 23 48 17 40 25 46 37 16 15 14 43 20 44 22 19 27 30 33 26 5 31 36 4 45 
0 43 45 9 39 1 25 38 23 5 16 3 7 34 13 32 48 14 30 2 22 10 26 20 11 28 33 36 46 47 19 18 17 21 24 37 44 4 27 12 8 49 41 40 42 6 35 31 29 15 
0 38 36 12 42 18 14 30 29 6 8 35 41 26 13 10 31 4 37 22 11 24 2 40 47 19 33 21 34 28 3 23 1 20 17 32 7 16 25 43 46 15 9 27 5 49 48 44 45 39 
0 47 1 37 25 2 31 48 27 12 8 44 36 13 29 43 18 28 15 5 39 35 40 7 3 10 14 34 46 21 23 19 38 41 22 26 42 17 11 24 49 4 16 30 33 20 9 6 45 32 
0 42 44 21 46 47 31 5 20 41 8 3 38 13 2 12 26 33 17 11 27 1 10 15 25 9 29 22 39 32 14 4 24 18 30 48 28 35 36 6 43 16 45 19 7 34 49 40 37 23 
42 48 11 40 19 41 5 47 35 14 44 36 37 38 29 6 2 8 7 0 3 22 16 32 18 4 33 1 26 12 9 28 21 17 23 39 49 27 31 10 24 43 30 13 46 25 34 15 20 45 
17 21 12 32 11 45 44 37 46 4 15 3 39 18 34 40 13 48 2 19 16 23 0 38 10 9 14 42 41 20 25 26 28 49 29 36 24 43 7 47 30 6 35 31 1 22 5 27 8 33 
3 5 47 29 49 34 12 7 40 0 43 39 31 6 27 8 17 46 35 15 44 18 37 28 23 14 10 48 19 9 2 11 38 25 45 13 33 21 22 26 24 42 20 36 30 4 16 41 1 32 
16 8 43 44 35 29 31 39 42 2 33 9 12 46 20 32 0 19 5 4 3 27 40 15 47 41 17 10 38 14 1 25 22 7 30 21 26 23 18 28 36 11 48 24 34 49 6 13 45 37 
44 43 8 25 15 0 41 21 47 45 14 48 17 16 49 39 5 29 2 13 9 4 10 32 31 19 11 42 40 6 33 37 35 28 12 3 7 34 24 1 22 27 20 18 38 46 23 26 30 36 
24 27 8 1 15 37 49 3 45 41 30 36 40 48 44 10 39 13 0 11 29 34 7 9 18 14 35 32 19 22 21 16 23 28 2 42 12 25 46 20 47 31 17 5 4 6 33 26 43 38 
37 11 39 47 35 26 0 36 33 5 13 34 27 8 24 38 4 10 48 3 40 32 28 22 20 30 9 15 14 21 29 12 23 31 45 42 25 49 1 18 46 7 6 16 41 43 17 19 44 2 
31 26 3 48 11 33 4 17 28 23 38 27 14 45 25 16 15 5 29 1 12 36 39 9 21 20 34 6 8 43 42 7 41 0 22 46 24 35 49 19 44 40 2 18 32 47 37 30 13 10 
22 34 24 27 17 0 3 14 15 7 19 29 13 46 4 38 31 32 2 49 47 6 16 48 11 1 30 12 26 8 39 44 41 37 40 10 35 28 25 43 33 9 42 18 20 23 5 21 45 36 
48 12 25 18 15 31 19 26 5 46 47 3 28 39 2 32 45 22 44 0 1 7 13 29 33 24 8 40 49 10 14 20 17 41 11 42 27 6 16 43 36 9 37 21 38 23 4 35 30 34 
44 19 14 9 3 6 35 20 31 17 13 24 15 1 48 11 7 46 2 4 39 18 32 10 41 43 30 27 25 47 5 16 49 26 42 29 22 21 8 36 28 37 12 34 0 40 23 33 38 45 
0 37 18 12 22 35 1 4 10 47 13 38 26 48 27 6 43 8 20 11 45 5 25 32 44 49 28 23 14 46 7 33 31 19 29 36 34 21 17 30 16 2 40 24 39 42 9 15 41 3 
