authors,year,source,title,journal,doi,excl_lang,excl_orig,excl_age,excl_clin,excl_fmri,excl_sem,exc_glm,excl_whole,excl_space,excl_within,verdict,age_mean,age_max,comment,task,corresponding,mail,contacted,status
"Cisler, J.M.; Privratsky, A.; Smitherman, S.; Herringa, R.J.; Kilts, C.D.",2018,databases,Large-scale brain organization during facial emotion processing as a function of early life trauma among adolescent girls,NeuroImage: Clinical,https://doi.org/10.1016/j.nicl.2017.12.001,0,0,1,0,0,0,0,0,0,0,exclude,15,17,NaN,NaN,NaN,NaN,NaN,NaN
"Clapp, A.; Hunt, C.; Johnson, G.; Peller, P.",2013,databases,Semiquantitative analysis of brain metabolism in patients with paraneoplastic neurologic syndromes,Clinical Nuclear Medicine,https://doi.org/10.1097/RLU.0b013e3182815f28,0,0,1,0,0,0,0,0,0,0,exclude,55.1,84,NaN,NaN,NaN,NaN,NaN,NaN
"Coch, D.",2015,databases,The N400 and the fourth grade shift,Developmental Science,https://doi.org/10.1111/desc.12212,0,0,0,0,1,0,0,0,0,0,exclude,8.75,NaN,NaN,NaN,NaN,NaN,NaN,NaN
"Coch, D.; Grossi, G.; Skendzel, W.; Neville, H.",2005,databases,ERP nonword rhyming effects in children and adults,Journal of Cognitive Neuroscience,https://doi.org/10.1162/0898929052880020,0,0,0,0,1,0,0,0,0,0,exclude,6.5,NaN,NaN,NaN,NaN,NaN,NaN,NaN
"Coch, D.; Meade, G.",2016,databases,N1 and P2 to words and wordlike stimuli in late elementary school children and adults,Psychophysiology,https://doi.org/10.1111/psyp.12567,0,0,0,0,1,0,0,0,0,0,exclude,8.75,NaN,NaN,NaN,NaN,NaN,NaN,NaN
"Coloigner, J.; Kim, Y.; Bush, A.; Choi, S.; Balderrama, M.C.; Coates, T.D.; O’Neil, S.H.; Lepore, N.; Wood, J.C.",2017,databases,Contrasting resting-state fMRI abnormalities from sickle and non-sickle anemia,PLoS ONE,https://doi.org/10.1371/journal.pone.0184860,0,0,1,0,0,0,0,0,0,0,exclude,22.1,41,NaN,NaN,NaN,NaN,NaN,NaN
"Conant, L.L.; Liebenthal, E.; Desai, A.; Binder, J.R.",2017,databases,The relationship between maternal education and the neural substrates of phoneme perception in children: Interactions between socioeconomic status and proficiency level,Brain and Language,https://doi.org/10.1016/j.bandl.2017.03.010,0,0,0,0,0,1,0,0,0,0,exclude,10.3,12,NaN,NaN,NaN,NaN,NaN,NaN
"Conant, L.L.; Liebenthal, E.; Desai, A.; Seidenberg, M.S.; Binder, J.R.",2020,databases,Differential activation of the visual word form area during auditory phoneme perception in youth with dyslexia,Neuropsychologia,https://doi.org/10.1016/j.neuropsychologia.2020.107543,0,0,1,0,0,0,0,0,0,0,exclude,NaN,17,NaN,NaN,NaN,NaN,NaN,NaN
"Cone, N.E.; Burman, D.D.; Bitan, T.; Bolger, D.J.; Booth, J.R.",2008,databases,Developmental changes in brain regions involved in phonological and orthographic processing during spoken language processing,NeuroImage,https://doi.org/10.1016/j.neuroimage.2008.02.055,0,0,0,0,0,1,0,0,0,0,exclude,11.9,15,NaN,auditory two–word rhyme judgement vs. perceptual baseline,NaN,NaN,NaN,NaN
"Cooper, J.M.; Vargha-Khadem, F.; Gadian, D.G.; Maguire, E.A.",2011,databases,The effect of hippocampal damage in children on recalling the past and imagining new experiences,Neuropsychologia,https://doi.org/10.1016/j.neuropsychologia.2011.03.008,0,0,0,0,1,0,0,0,0,0,exclude,12.33,15,NaN,NaN,NaN,NaN,NaN,NaN
"Corina, David P.; Richards, Todd L.; Serafini, Sandra; Richards, Anne L.; Steury, Keith; Abbott, Robert D.; Echelard, Denise R.; Maravilla, Kenneth R.; Berninger, Virginia W.",2001,manually,fMRI auditory language differences between dyslexic and able reading children,NeuroReport,https://doi.org/https://journals.lww.com/neuroreport/Fulltext/2001/05080/fMRI_auditory_language_differences_between.29.aspx,0,0,0,0,0,0,0,0,1,0,exclude,11.29,13,NaN,auditory word vs. non-word judgment,NaN,NaN,NaN,NaN
"Corrow, Sherryse L.; Dalrymple, Kirsten A.; Barton, Jason Js",2016,databases,Prosopagnosia: current perspectives.,Eye and brain,https://doi.org/10.2147/EB.S92838,0,1,0,0,0,0,0,0,0,0,exclude,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
"Cortese, Samuele; Castellanos, F. Xavier; Eickhoff, Claudia R.; D'Acunto, Giulia; Masi, Gabriele; Fox, Peter T.; Laird, Angela R.; Eickhoff, Simon B.",2016,databases,Functional decoding and meta-analytic connectivity modeling in adult attention-deficit/hyperactivity disorder,Biological Psychiatry,https://doi.org/10.1016/j.biopsych.2016.06.014,0,1,0,0,0,0,0,0,0,0,exclude,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
"Courtin, C.; Jobard, G.; Vigneau, M.; Beaucousin, V.; Razafimandimby, A.; Hervé, P.-Y.; Mellet, E.; Zago, L.; Petit, L.; Mazoyer, B.; Tzourio-Mazoyer, N.",2011,databases,A common neural system is activated in hearing non-signers to process French Sign language and spoken French,Brain Research Bulletin,https://doi.org/10.1016/j.brainresbull.2010.09.013,0,0,1,0,0,0,0,0,0,0,exclude,NaN,47,NaN,NaN,NaN,NaN,NaN,NaN
"Crespo-Eguílaz, N.; Domínguez, P.D.; Vaquero, M.; Narbona, J.",2018,databases,Developmental amnesia and early brain damage: Neuropsychology and neuroimaging,Revista de Neurologia,NaN,1,0,0,0,0,0,0,0,0,0,exclude,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
"Cummings, A.; Čeponiene, R.",2010,databases,Verbal and nonverbal semantic processing in children with developmental language impairment,Neuropsychologia,https://doi.org/10.1016/j.neuropsychologia.2009.08.012,0,0,0,0,1,0,0,0,0,0,exclude,10.9,15,NaN,NaN,NaN,NaN,NaN,NaN
"Dajani, D.R.; Burrows, C.A.; Nebel, M.B.; Mostofsky, S.H.; Gates, K.M.; Uddin, L.Q.",2019,databases,Parsing Heterogeneity in Autism Spectrum Disorder and Attention-Deficit/Hyperactivity Disorder with Individual Connectome Mapping,Brain Connectivity,https://doi.org/10.1089/brain.2019.0669,0,0,0,0,1,0,0,0,0,0,exclude,10.37,13,NaN,NaN,NaN,NaN,NaN,NaN
"Dajani, D.R.; Burrows, C.A.; Odriozola, P.; Baez, A.; Nebel, M.B.; Mostofsky, S.H.; Uddin, L.Q.",2019,databases,Investigating functional brain network integrity using a traditional and novel categorical scheme for neurodevelopmental disorders,NeuroImage: Clinical,https://doi.org/10.1016/j.nicl.2019.101678,0,0,0,0,1,0,0,0,0,0,exclude,10.5,13,NaN,NaN,NaN,NaN,NaN,NaN
"Davis, P.C.; Hopkins, K.L.",1999,databases,Imaging of the pediatric orbit and visual pathways: Computed tomography and magnetic resonance imaging,Neuroimaging Clinics of North America,NaN,0,1,0,0,0,0,0,0,0,0,exclude,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
"Davis, T.; Love, B.C.; Preston, A.R.",2012,databases,Learning the exception to the rule: Model-based fMRI reveals specialized representations for surprising category members,Cerebral Cortex,https://doi.org/10.1093/cercor/bhr036,0,0,1,0,0,0,0,0,0,0,exclude,NaN,28,NaN,NaN,NaN,NaN,NaN,NaN
"Daymont, C.; McDonald, P.J.; Wittmeier, K.; Reed, M.H.; Moffatt, M.",2014,databases,Variability of physicians' thresholds for neuroimaging in children with recurrent headache,BMC Pediatrics,https://doi.org/10.1186/1471-2431-14-162,0,0,1,0,0,0,0,0,0,0,exclude,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
"Dazzan, Paola; Murray, Robin M.",1999,databases,Schizophrenia is (not simply) a neurodevelopmental disorder,Epidemiologia e Psichiatria Sociale,https://doi.org/10.1017/S1121189X00008137,0,1,0,0,0,0,0,0,0,0,exclude,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
"De Bondt, T.; Mulkens, T.; Zanca, F.; Pyfferoen, L.; Casselman, J.W.; Parizel, P.M.",2017,databases,Benchmarking pediatric cranial CT protocols using a dose tracking software system: a multicenter study,European Radiology,https://doi.org/10.1007/s00330-016-4385-4,0,0,0,0,1,0,0,0,0,0,exclude,NaN,15,NaN,NaN,NaN,NaN,NaN,NaN
"De Ciantis, A.; Barkovich, A.J.; Cosottini, M.; Barba, C.; Montanaro, D.; Costagli, M.; Tosetti, M.; Biagi, L.; Dobyns, W.B.; Guerrini, R.",2015,databases,Ultra-high-field MR imaging in polymicrogyria and epilepsy,American Journal of Neuroradiology,https://doi.org/10.3174/ajnr.A4116,0,0,1,0,0,0,0,0,0,0,exclude,30.1,53,NaN,NaN,NaN,NaN,NaN,NaN
"de Guibert, C.; Maumet, C.; Ferré, J.-C.; Jannin, P.; Biraben, A.; Allaire, C.; Barillot, C.; Le Rumeur, E.",2010,databases,FMRI language mapping in children: A panel of language tasks using visual and auditory stimulation without reading or metalinguistic requirements,NeuroImage,https://doi.org/10.1016/j.neuroimage.2010.02.054,0,0,1,0,0,0,0,0,0,0,exclude,12.7,17,NaN,NaN,NaN,NaN,NaN,NaN
"De Guibert, C.; Maumet, C.; Jannin, P.; Ferré, J.-C.; Tréguier, C.; Barillot, C.; Le Rumeur, E.; Allaire, C.; Biraben, A.",2011,databases,Abnormal functional lateralization and activity of language brain areas in typical specific language impairment (developmental dysphasia),Brain,https://doi.org/10.1093/brain/awr141,0,0,1,0,0,0,0,0,0,0,exclude,12.7,17,NaN,NaN,NaN,NaN,NaN,NaN
"de Haan, M.; Nelson, C. A.",1999,databases,Brain activity differentiates face and object processing in 6-month-old infants.,Developmental psychology,https://doi.org/10.1037//0012-1649.35.4.1113,0,0,1,0,0,0,0,0,0,0,exclude,0.5,0,NaN,NaN,NaN,NaN,NaN,NaN
"de Haas, Benjamin; Schwarzkopf, D. Samuel; Alvarez, Ivan; Lawson, Rebecca P.; Henriksson, Linda; Kriegeskorte, Nikolaus; Rees, Geraint",2016,databases,Perception and processing of faces in the human brain is tuned to typical feature locations,The Journal of Neuroscience,https://doi.org/10.1523/JNEUROSCI.4131-14.2016,0,0,1,0,0,0,0,0,0,0,exclude,39,60,NaN,NaN,NaN,NaN,NaN,NaN
"de Mello, C.B.; Ungaretti Rossi, A.S.; da silva Gusmão Cardoso, T.; Strahler Rivero, T.; de Moura, L.M.; Gomes Nogueira, R.; Parolin Jackowski, A.; Amodeo Bueno, O.F.; Muszkat, M.",2013,databases,Neuroimaging and neuropsychological analyses in a sample of children with ADHD - Inattentive subtype,Clinical Neuropsychiatry,NaN,0,0,0,0,1,0,0,0,0,0,exclude,9.1,NaN,NaN,NaN,NaN,NaN,NaN,NaN
"De Wit, M.C.Y.; De Coo, I.F.M.; Lequin, M.H.; Halley, D.J.J.; Roos-Hesselink, J.W.; Mancini, G.M.S.",2011,databases,Combined cardiological and neurological abnormalities due to filamin A gene mutation,Clinical Research in Cardiology,https://doi.org/10.1007/s00392-010-0206-y,0,0,1,0,0,0,0,0,0,0,exclude,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
"Deen, B.; Richardson, H.; Dilks, D.D.; Takahashi, A.; Keil, B.; Wald, L.L.; Kanwisher, N.; Saxe, R.",2017,databases,Organization of high-level visual cortex in human infants,Nature Communications,https://doi.org/10.1038/ncomms13995,0,0,1,0,0,0,0,0,0,0,exclude,NaN,0,NaN,NaN,NaN,NaN,NaN,NaN
"Dégeilh, F.; Viard, A.; Guénolé, F.; Gaubert, M.; Egler, P.-J.; Egret, S.; Gerardin, P.; Baleyte, J.-M.; Eustache, F.; Dayana, J.; Guillery-Girard, B.",2017,databases,Functional brain alterations during self-reference processing in adolescents with sexual abuse-related post-traumatic stress disorder: A preliminary report,Neurocase,https://doi.org/10.1080/13554794.2017.1290807,0,0,1,0,0,0,0,0,0,0,exclude,16,18,NaN,NaN,NaN,NaN,NaN,NaN
"Demorest, S.M.; Morrison, S.J.",2003,databases,Exploring the Influence of Cultural Familiarity and Expertise on Neurological Responses to Music,NaN,NaN,0,0,1,0,0,0,0,0,0,0,exclude,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
"Desaunay, Pierre; Briant, Anaïs R.; Bowler, Dermot M.; Ring, Melanie; Gérardin, Priscille; Baleyte, Jean-Marc; Guénolé, Fabian; Eustache, Francis; Parienti, Jean-Jacques; Guillery-Girard, Bérengère",2020,databases,Memory in autism spectrum disorder: A meta-analysis of experimental studies,Psychological Bulletin,https://doi.org/10.1037/bul0000225,0,1,0,0,0,0,0,0,0,0,exclude,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
"Devlin, J.T.; Jamison, H.L.; Gonnerman, L.M.; Matthews, P.M.",2006,databases,The role of the posterior fusiform gyrus in reading,Journal of Cognitive Neuroscience,https://doi.org/10.1162/jocn.2006.18.6.911,0,0,1,0,0,0,0,0,0,0,exclude,21,25,NaN,NaN,NaN,NaN,NaN,NaN
"Dhamija, R.; Moseley, B.D.; Cascino, G.D.; Wirrell, E.C.",2011,databases,A population-based study of long-term outcome of epilepsy in childhood with a focal or hemispheric lesion on neuroimaging,Epilepsia,https://doi.org/10.1111/j.1528-1167.2011.03192.x,0,0,1,0,0,0,0,0,0,0,exclude,NaN,17,NaN,NaN,NaN,NaN,NaN,NaN
"Dhawan, S.R.; Gupta, A.; Singhi, P.; Sankhyan, N.; Malhi, P.; Khandelwal, N.",2016,databases,Predictors of Neurological Outcome of Tuberculous Meningitis in Childhood,Journal of Child Neurology,https://doi.org/10.1177/0883073816668112,0,0,1,0,0,0,0,0,0,0,exclude,NaN,2,NaN,NaN,NaN,NaN,NaN,NaN
"Di Rocco, Maja; Biancheri, Roberta; Rossi, Andrea; Filocamo, Mirella; Tortori‐Donati, Paolo",2004,databases,Genetic disorders affecting white matter in the pediatric age,American Journal of Medical Genetics Part B: Neuropsychiatric Genetics,https://doi.org/10.1002/ajmg.b.30029,0,1,0,0,0,0,0,0,0,0,exclude,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
"Di Sciullo, A.M.",2017,databases,Asymmetry based parsing and semantic compositionality,NaN,NaN,0,1,0,0,0,0,0,0,0,0,exclude,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
"Dinomais, M.; Hertz-Pannier, L.; Groeschel, S.; Chabrier, S.; Delion, M.; Husson, B.; Kossorotoff, M.; Renaud, C.; Nguyen The Tich, S.; AVCnn Study Group",2015,databases,Long term motor function after neonatal stroke: Lesion localization above all,Human Brain Mapping,https://doi.org/10.1002/hbm.22950,0,0,0,1,0,0,0,0,0,0,exclude,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
"Dodgshun, A.J.; Maixner, W.J.; Hansford, J.R.; Sullivan, M.J.",2016,databases,Low rates of recurrence and slow progression of pediatric pilocytic astrocytoma after gross-total resection: Justification for reducing surveillance imaging,Journal of Neurosurgery: Pediatrics,https://doi.org/10.3171/2015.9.PEDS15449,0,0,1,0,0,0,0,0,0,0,exclude,NaN,18,NaN,NaN,NaN,NaN,NaN,NaN
"Donders, J.; Nesbit-Greene, K.",2004,databases,Predictors of neuropsychological test performance after pediatric traumatic brain injury,Assessment,https://doi.org/10.1177/1073191104268914,0,0,1,0,0,0,0,0,0,0,exclude,14,16,NaN,NaN,NaN,NaN,NaN,NaN
"Dovgopoly, A.; Mercado III, E.",2013,databases,A connectionist model of category learning by individuals with high-functioning autism spectrum disorder,"Cognitive, Affective and Behavioral Neuroscience",https://doi.org/10.3758/s13415-012-0148-0,0,1,0,0,0,0,0,0,0,0,exclude,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
"Drucker, Jonathan Harris",2016,databases,Neural bases of core and conceptual self: Implications for the representation of other persons and groups of people,NaN,NaN,0,0,1,0,0,0,0,0,0,0,exclude,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
"Duchesnay, E.; Cachia, A.; Boddaert, N.; Chabane, N.; Mangin, J.-F.; Martinot, J.-L.; Brunelle, F.; Zilbovicius, M.",2011,databases,Feature selection and classification of imbalanced datasets. Application to PET images of children with autistic spectrum disorders,NeuroImage,https://doi.org/10.1016/j.neuroimage.2011.05.011,0,0,0,0,1,0,0,0,0,0,exclude,8.6,15,NaN,NaN,NaN,NaN,NaN,NaN
"Dugan, P.; Carlson, C.; Jetté, N.; Wiebe, S.; Bunch, M.; Kuzniecky, R.; French, J.",2017,databases,Derivation and initial validation of a surgical grading scale for the preliminary evaluation of adult patients with drug-resistant focal epilepsy,Epilepsia,https://doi.org/10.1111/epi.13730,0,0,1,0,0,0,0,0,0,0,exclude,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
"Dumontheil, I.",2014,databases,Development of abstract thinking during childhood and adolescence: The role of rostrolateral prefrontal cortex,Developmental Cognitive Neuroscience,https://doi.org/10.1016/j.dcn.2014.07.009,0,1,0,0,0,0,0,0,0,0,exclude,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
"Duong, Priscilla",2020,databases,Higher-level reading processes in children with dyslexia: A functional imaging study of sentence comprehension,NaN,NaN,0,0,1,0,0,0,0,0,0,0,exclude,NaN,16,NaN,NaN,NaN,NaN,NaN,NaN
"Dupont, T.L.; Chalak, L.F.; Morriss, M.C.; Burchfield, P.J.; Christie, L.; Sánchez, P.J.",2013,databases,Short-term outcomes of newborns with perinatal acidemia who are not eligible for systemic hypothermia therapy,Journal of Pediatrics,https://doi.org/10.1016/j.jpeds.2012.06.042,0,0,1,0,0,0,0,0,0,0,exclude,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
"Eberhard-Moscicka, A.K.; Jost, L.B.; Raith, M.; Maurer, U.",2015,databases,Neurocognitive mechanisms of learning to read: Print tuning in beginning readers related to word-reading fluency and semantics but not phonology,Developmental Science,https://doi.org/10.1111/desc.12189,0,0,0,0,1,0,0,0,0,0,exclude,NaN,8,NaN,NaN,NaN,NaN,NaN,NaN
"Echevarría, M.E.; Fangusaro, J.; Goldman, S.",2008,databases,Pediatric central nervous system germ cell tumors: A review,Oncologist,https://doi.org/10.1634/theoncologist.2008-0037,0,1,0,0,0,0,0,0,0,0,exclude,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
"Eid, T.; Lee, T.-S.W.; Wang, Y.; Peréz, E.; Drummond, J.; Lauritzen, F.; Bergersen, L.H.; Meador-Woodruff, J.H.; Spencer, D.D.; De Lanerolle, N.C.; McCullumsmith, R.E.",2013,databases,Gene expression of glutamate metabolizing enzymes in the hippocampal formation in human temporal lobe epilepsy,Epilepsia,https://doi.org/10.1111/epi.12008,0,0,1,0,0,0,0,0,0,0,exclude,NaN,42,NaN,NaN,NaN,NaN,NaN,NaN
"Elton, A.; Di Martino, A.; Hazlett, H.C.; Gao, W.",2016,databases,Neural Connectivity Evidence for a Categorical-Dimensional Hybrid Model of Autism Spectrum Disorder,Biological Psychiatry,https://doi.org/10.1016/j.biopsych.2015.10.020,0,0,1,0,0,0,0,0,0,0,exclude,13,18,NaN,NaN,NaN,NaN,NaN,NaN
"Engell, A.D.; McCarthy, G.",2011,databases,The relationship of gamma oscillations and face-specific ERPs recorded subdurally from occipitotemporal cortex,Cerebral Cortex,https://doi.org/10.1093/cercor/bhq206,0,0,1,0,0,0,0,0,0,0,exclude,27,54,NaN,NaN,NaN,NaN,NaN,NaN
"Engle, Elizabeth C.",2010,databases,Human genetic disorders of axon guidance.,Cold Spring Harbor perspectives in biology,https://doi.org/10.1101/cshperspect.a001784,0,1,0,0,0,0,0,0,0,0,exclude,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
"Etchepareborda, M.C.; Mulas, F.; Gandía, R.; Abad-Mas, L.; Moreno, F.; Díaz-Lucero, A.",2006,databases,Techniques for the functional evaluation of neurodevelopmental disorders,Revista de Neurologia,NaN,1,0,0,0,0,0,0,0,0,0,exclude,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
"Evans, E.; Cook, N.E.; Iverson, G.L.; Townsend, E.L.; Duhaime, A.-C.; TRACK-TBI Investigators",2020,databases,"Monitoring Outcome after Hospital-Presenting Milder Spectrum Pediatric Traumatic Brain Injury Using the Glasgow Outcome Scale-Extended, Pediatric Revision",Journal of neurotrauma,https://doi.org/10.1089/neu.2019.6893,0,0,1,0,0,0,0,0,0,0,exclude,NaN,16,NaN,NaN,NaN,NaN,NaN,NaN
"Everts, R.; Lidzba, K.; Wilke, M.; Kiefer, C.; Wingeier, K.; Schroth, G.; Perrig, W.; Steinlin, M.",2010,databases,Lateralization of cognitive functions after stroke in childhood,Brain Injury,https://doi.org/10.3109/02699051003724978,0,0,1,0,0,0,0,0,0,0,exclude,12.8,20,NaN,NaN,NaN,NaN,NaN,NaN
"Faber, J.; Wilde, E.A.; Hanten, G.; Ewing-Cobbs, L.; Aitken, M.E.; Yallampalli, R.; MacLeod, M.C.; Mullins, S.H.; Chu, Z.D.; Li, X.; Hunter, J.V.; Noble-Haeusslein, L.; Levin, H.S.",2016,databases,Ten-year outcome of early childhood traumatic brain injury: Diffusion tensor imaging of the ventral striatum in relation to executive functioning,Brain Injury,https://doi.org/10.1080/02699052.2016.1199910,0,0,1,0,0,0,0,0,0,0,exclude,NaN,18,NaN,NaN,NaN,NaN,NaN,NaN
"Fair, D.A.; Choi, A.H.; Dosenbach, Y.B.L.; Coalson, R.S.; Miezin, F.M.; Petersen, S.E.; Schlaggar, B.L.",2010,databases,The functional organization of trial-related activity in lexical processing after early left hemispheric brain lesions: An event-related fMRI study,Brain and Language,https://doi.org/10.1016/j.bandl.2009.09.001,0,0,1,0,0,0,0,0,0,0,exclude,NaN,32,NaN,NaN,NaN,NaN,NaN,NaN
"Fair, Damien A.; Brown, Timothy T.; Petersen, Steven E.; Schlaggar, Bradley L.",2006,manually,A Comparison of Analysis of Variance and Correlation Methods for Investigating Cognitive Development With Functional Magnetic Resonance Imaging,Developmental Neuropsychology,https://doi.org/10.1207/s15326942dn3001_2,0,0,0,0,0,1,0,0,0,0,exclude,NaN,NaN,NaN,verb/opposite/rhyme generation,NaN,NaN,NaN,NaN
"Farah, Martha J.; Feinberg, Todd E.",2006,databases,"Patient-based approaches to cognitive neuroscience, 2nd ed",NaN,NaN,0,1,0,0,0,0,0,0,0,0,exclude,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
"Faraone, S.V.",2005,databases,The scientific foundation for understanding attention-deficit/hyperactivity disorder as a valid psychiatric disorder,European Child and Adolescent Psychiatry,https://doi.org/10.1007/s00787-005-0429-z,0,1,0,0,0,0,0,0,0,0,exclude,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
"Feng, Lu; Liu, Jiangang; Wang, Zhe; Li, Jun; Li, Ling; Ge, Liezhong; Tian, Jie; Lee, Kang",2011,databases,The other face of the other-race effect: An fMRI investigation of the other-race face categorization advantage,Neuropsychologia,https://doi.org/10.1016/j.neuropsychologia.2011.09.031,0,0,1,0,0,0,0,0,0,0,exclude,23,26,NaN,NaN,NaN,NaN,NaN,NaN
"Ferrari, Camilla; Nacmias, Benedetta; Sorbi, Sandro",2018,databases,The diagnosis of dementias: a practical tool not to miss rare causes.,Neurological sciences : official journal of the Italian Neurological Society and of  the Italian Society of Clinical Neurophysiology,https://doi.org/10.1007/s10072-017-3206-0,0,1,0,0,0,0,0,0,0,0,exclude,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
